Timestamp,Temperature (°F)
2024-10-16 16:32:00,81.74
2024-10-16 16:33:00,79.59
2024-10-16 16:34:00,80.44
2024-10-16 16:35:00,79.91
2024-10-16 16:36:00,77.84
2024-10-16 16:37:00,80.27
2024-10-16 16:38:00,78.94
2024-10-16 16:39:00,81.61
2024-10-16 16:40:00,79.65
2024-10-16 16:41:00,80.06
2024-10-16 16:42:00,81.81
2024-10-16 16:43:00,77.38
2024-10-16 16:44:00,80.85
2024-10-16 16:45:00,81.78
2024-10-16 16:46:00,80.68
2024-10-16 16:47:00,80.01
2024-10-16 16:48:00,77.86
2024-10-16 16:49:00,77.28
2024-10-16 16:50:00,77.23
2024-10-16 16:51:00,78.57
2024-10-16 16:52:00,77.12
2024-10-16 16:53:00,79.64
2024-10-16 16:54:00,77.33
2024-10-16 16:55:00,77.38
2024-10-16 16:56:00,79.14
2024-10-16 16:57:00,79.65
2024-10-16 16:58:00,80.78
2024-10-16 16:59:00,79.95
2024-10-16 17:00:00,80.53
2024-10-16 17:01:00,81.56
2024-10-16 17:02:00,80.37
2024-10-16 17:03:00,78.9
2024-10-16 17:04:00,78.38
2024-10-16 17:05:00,78.32
2024-10-16 17:06:00,80.05
2024-10-16 17:07:00,77.3
2024-10-16 17:08:00,81.98
2024-10-16 17:09:00,80.72
2024-10-16 17:10:00,78.18
2024-10-16 17:11:00,77.1
2024-10-16 17:12:00,81.28
2024-10-16 17:13:00,79.43
2024-10-16 17:14:00,78.95
2024-10-16 17:15:00,79.45
2024-10-16 17:16:00,79.35
2024-10-16 17:17:00,79.91
2024-10-16 17:18:00,78.4
2024-10-16 17:19:00,81.38
2024-10-16 17:20:00,79.93
2024-10-16 17:21:00,81.3
2024-10-16 17:22:00,79.63
2024-10-16 17:23:00,78.35
2024-10-16 17:24:00,79.65
2024-10-16 17:25:00,79.95
2024-10-16 17:26:00,81.59
2024-10-16 17:27:00,77.05
2024-10-16 17:28:00,78.92
2024-10-16 17:29:00,78.43
2024-10-16 17:30:00,78.26
2024-10-16 17:31:00,79.78
2024-10-16 17:32:00,77.11
2024-10-16 17:33:00,79.94
2024-10-16 17:34:00,81.87
2024-10-16 17:35:00,79.55
2024-10-16 17:36:00,81.6
2024-10-16 17:37:00,77.55
2024-10-16 17:38:00,81.74
2024-10-16 17:39:00,77.31
2024-10-16 17:40:00,81.7
2024-10-16 17:41:00,79.05
2024-10-16 17:42:00,78.24
2024-10-16 17:43:00,79.51
2024-10-16 17:44:00,81.13
2024-10-16 17:45:00,81.17
2024-10-16 17:46:00,77.11
2024-10-16 17:47:00,80.17
2024-10-16 17:48:00,81.04
2024-10-16 17:49:00,80.08
2024-10-16 17:50:00,78.71
2024-10-16 17:51:00,80.11
2024-10-16 17:52:00,80.01
2024-10-16 17:53:00,80.22
2024-10-16 17:54:00,78.57
2024-10-16 17:55:00,78.01
2024-10-16 17:56:00,77.17
2024-10-16 17:57:00,77.28
2024-10-16 17:58:00,77.47
2024-10-16 17:59:00,77.15
2024-10-16 18:00:00,74.35
2024-10-16 18:01:00,72.75
2024-10-16 18:02:00,74.27
2024-10-16 18:03:00,75.3
2024-10-16 18:04:00,74.97
2024-10-16 18:05:00,74.73
2024-10-16 18:06:00,75.62
2024-10-16 18:07:00,72.35
2024-10-16 18:08:00,73.95
2024-10-16 18:09:00,72.55
2024-10-16 18:10:00,75.83
2024-10-16 18:11:00,74.73
2024-10-16 18:12:00,72.21
2024-10-16 18:13:00,72.33
2024-10-16 18:14:00,74.36
2024-10-16 18:15:00,72.43
2024-10-16 18:16:00,74.68
2024-10-16 18:17:00,73.11
2024-10-16 18:18:00,74.76
2024-10-16 18:19:00,72.11
2024-10-16 18:20:00,74.47
2024-10-16 18:21:00,74.58
2024-10-16 18:22:00,74.59
2024-10-16 18:23:00,73.11
2024-10-16 18:24:00,72.32
2024-10-16 18:25:00,74.02
2024-10-16 18:26:00,75.71
2024-10-16 18:27:00,75.46
2024-10-16 18:28:00,75.32
2024-10-16 18:29:00,73.39
2024-10-16 18:30:00,72.38
2024-10-16 18:31:00,75.47
2024-10-16 18:32:00,74.27
2024-10-16 18:33:00,74.45
2024-10-16 18:34:00,74.62
2024-10-16 18:35:00,72.35
2024-10-16 18:36:00,75.26
2024-10-16 18:37:00,73.2
2024-10-16 18:38:00,73.57
2024-10-16 18:39:00,74.87
2024-10-16 18:40:00,73.84
2024-10-16 18:41:00,72.18
2024-10-16 18:42:00,74.01
2024-10-16 18:43:00,73.34
2024-10-16 18:44:00,74.14
2024-10-16 18:45:00,72.9
2024-10-16 18:46:00,75.64
2024-10-16 18:47:00,73.02
2024-10-16 18:48:00,72.07
2024-10-16 18:49:00,74.05
2024-10-16 18:50:00,72.52
2024-10-16 18:51:00,72.13
2024-10-16 18:52:00,74.8
2024-10-16 18:53:00,73.35
2024-10-16 18:54:00,73.62
2024-10-16 18:55:00,72.6
2024-10-16 18:56:00,73.69
2024-10-16 18:57:00,74.92
2024-10-16 18:58:00,74.14
2024-10-16 18:59:00,74.06
2024-10-16 19:00:00,72.54
2024-10-16 19:01:00,74.26
2024-10-16 19:02:00,74.85
2024-10-16 19:03:00,73.99
2024-10-16 19:04:00,73.27
2024-10-16 19:05:00,72.42
2024-10-16 19:06:00,74.65
2024-10-16 19:07:00,75.86
2024-10-16 19:08:00,72.9
2024-10-16 19:09:00,75.34
2024-10-16 19:10:00,72.95
2024-10-16 19:11:00,72.95
2024-10-16 19:12:00,73.24
2024-10-16 19:13:00,73.11
2024-10-16 19:14:00,75.88
2024-10-16 19:15:00,73.37
2024-10-16 19:16:00,73.22
2024-10-16 19:17:00,72.66
2024-10-16 19:18:00,75.63
2024-10-16 19:19:00,75.79
2024-10-16 19:20:00,73.74
2024-10-16 19:21:00,73.91
2024-10-16 19:22:00,73.52
2024-10-16 19:23:00,75.61
2024-10-16 19:24:00,74.35
2024-10-16 19:25:00,73.24
2024-10-16 19:26:00,73.51
2024-10-16 19:27:00,72.85
2024-10-16 19:28:00,73.59
2024-10-16 19:29:00,73.57
2024-10-16 19:30:00,73.73
2024-10-16 19:31:00,73.43
2024-10-16 19:32:00,73.03
2024-10-16 19:33:00,72.42
2024-10-16 19:34:00,74.19
2024-10-16 19:35:00,75.34
2024-10-16 19:36:00,75.92
2024-10-16 19:37:00,72.13
2024-10-16 19:38:00,72.36
2024-10-16 19:39:00,72.23
2024-10-16 19:40:00,74.14
2024-10-16 19:41:00,74.77
2024-10-16 19:42:00,74.53
2024-10-16 19:43:00,74.27
2024-10-16 19:44:00,73.35
2024-10-16 19:45:00,73.63
2024-10-16 19:46:00,72.63
2024-10-16 19:47:00,72.83
2024-10-16 19:48:00,75.91
2024-10-16 19:49:00,73.16
2024-10-16 19:50:00,72.69
2024-10-16 19:51:00,75.5
2024-10-16 19:52:00,74.67
2024-10-16 19:53:00,73.57
2024-10-16 19:54:00,75.69
2024-10-16 19:55:00,73.76
2024-10-16 19:56:00,75.76
2024-10-16 19:57:00,72.98
2024-10-16 19:58:00,72.67
2024-10-16 19:59:00,74.41
2024-10-16 20:00:00,75.01
2024-10-16 20:01:00,74.79
2024-10-16 20:02:00,74.02
2024-10-16 20:03:00,74.47
2024-10-16 20:04:00,72.44
2024-10-16 20:05:00,72.49
2024-10-16 20:06:00,75.84
2024-10-16 20:07:00,72.19
2024-10-16 20:08:00,72.27
2024-10-16 20:09:00,72.35
2024-10-16 20:10:00,75.68
2024-10-16 20:11:00,73.45
2024-10-16 20:12:00,73.8
2024-10-16 20:13:00,74.37
2024-10-16 20:14:00,75.35
2024-10-16 20:15:00,72.75
2024-10-16 20:16:00,72.39
2024-10-16 20:17:00,74.33
2024-10-16 20:18:00,73.78
2024-10-16 20:19:00,72.29
2024-10-16 20:20:00,74.69
2024-10-16 20:21:00,72.07
2024-10-16 20:22:00,74.73
2024-10-16 20:23:00,72.79
2024-10-16 20:24:00,72.57
2024-10-16 20:25:00,75.01
2024-10-16 20:26:00,75.06
2024-10-16 20:27:00,72.37
2024-10-16 20:28:00,74.71
2024-10-16 20:29:00,72.11
2024-10-16 20:30:00,72.28
2024-10-16 20:31:00,74.29
2024-10-16 20:32:00,75.29
2024-10-16 20:33:00,74.9
2024-10-16 20:34:00,74.24
2024-10-16 20:35:00,72.85
2024-10-16 20:36:00,74.26
2024-10-16 20:37:00,73.95
2024-10-16 20:38:00,74.85
2024-10-16 20:39:00,74.74
2024-10-16 20:40:00,73.67
2024-10-16 20:41:00,75.02
2024-10-16 20:42:00,72.36
2024-10-16 20:43:00,72.42
2024-10-16 20:44:00,73.53
2024-10-16 20:45:00,74.67
2024-10-16 20:46:00,73.64
2024-10-16 20:47:00,75.84
2024-10-16 20:48:00,73.76
2024-10-16 20:49:00,74.12
2024-10-16 20:50:00,75.31
2024-10-16 20:51:00,73.5
2024-10-16 20:52:00,74.63
2024-10-16 20:53:00,75.46
2024-10-16 20:54:00,75.04
2024-10-16 20:55:00,72.09
2024-10-16 20:56:00,73.96
2024-10-16 20:57:00,73.45
2024-10-16 20:58:00,73.32
2024-10-16 20:59:00,73.03
2024-10-16 21:00:00,74.81
2024-10-16 21:01:00,75.77
2024-10-16 21:02:00,72.65
2024-10-16 21:03:00,74.84
2024-10-16 21:04:00,75.45
2024-10-16 21:05:00,72.39
2024-10-16 21:06:00,75.61
2024-10-16 21:07:00,75.01
2024-10-16 21:08:00,75.07
2024-10-16 21:09:00,74.24
2024-10-16 21:10:00,73.0
2024-10-16 21:11:00,75.98
2024-10-16 21:12:00,75.24
2024-10-16 21:13:00,75.84
2024-10-16 21:14:00,75.07
2024-10-16 21:15:00,72.26
2024-10-16 21:16:00,74.37
2024-10-16 21:17:00,74.04
2024-10-16 21:18:00,72.62
2024-10-16 21:19:00,73.09
2024-10-16 21:20:00,72.06
2024-10-16 21:21:00,75.12
2024-10-16 21:22:00,73.91
2024-10-16 21:23:00,74.4
2024-10-16 21:24:00,76.0
2024-10-16 21:25:00,74.34
2024-10-16 21:26:00,73.08
2024-10-16 21:27:00,73.2
2024-10-16 21:28:00,75.19
2024-10-16 21:29:00,73.19
2024-10-16 21:30:00,74.53
2024-10-16 21:31:00,73.13
2024-10-16 21:32:00,72.85
2024-10-16 21:33:00,73.35
2024-10-16 21:34:00,72.4
2024-10-16 21:35:00,74.42
2024-10-16 21:36:00,72.47
2024-10-16 21:37:00,72.75
2024-10-16 21:38:00,73.62
2024-10-16 21:39:00,75.99
2024-10-16 21:40:00,74.58
2024-10-16 21:41:00,73.84
2024-10-16 21:42:00,73.11
2024-10-16 21:43:00,72.29
2024-10-16 21:44:00,74.74
2024-10-16 21:45:00,72.07
2024-10-16 21:46:00,72.2
2024-10-16 21:47:00,75.7
2024-10-16 21:48:00,75.85
2024-10-16 21:49:00,75.62
2024-10-16 21:50:00,73.3
2024-10-16 21:51:00,73.98
2024-10-16 21:52:00,73.27
2024-10-16 21:53:00,75.44
2024-10-16 21:54:00,74.62
2024-10-16 21:55:00,74.33
2024-10-16 21:56:00,72.8
2024-10-16 21:57:00,75.07
2024-10-16 21:58:00,73.47
2024-10-16 21:59:00,75.36
2024-10-16 22:00:00,72.0
2024-10-16 22:01:00,69.24
2024-10-16 22:02:00,70.86
2024-10-16 22:03:00,70.95
2024-10-16 22:04:00,69.05
2024-10-16 22:05:00,69.21
2024-10-16 22:06:00,69.94
2024-10-16 22:07:00,71.99
2024-10-16 22:08:00,71.77
2024-10-16 22:09:00,70.62
2024-10-16 22:10:00,70.85
2024-10-16 22:11:00,70.83
2024-10-16 22:12:00,69.22
2024-10-16 22:13:00,69.8
2024-10-16 22:14:00,71.17
2024-10-16 22:15:00,72.99
2024-10-16 22:16:00,69.69
2024-10-16 22:17:00,69.19
2024-10-16 22:18:00,69.8
2024-10-16 22:19:00,70.91
2024-10-16 22:20:00,72.57
2024-10-16 22:21:00,70.25
2024-10-16 22:22:00,72.57
2024-10-16 22:23:00,71.92
2024-10-16 22:24:00,71.37
2024-10-16 22:25:00,72.96
2024-10-16 22:26:00,69.73
2024-10-16 22:27:00,70.86
2024-10-16 22:28:00,72.34
2024-10-16 22:29:00,71.88
2024-10-16 22:30:00,70.14
2024-10-16 22:31:00,72.95
2024-10-16 22:32:00,72.89
2024-10-16 22:33:00,69.59
2024-10-16 22:34:00,70.47
2024-10-16 22:35:00,71.54
2024-10-16 22:36:00,72.82
2024-10-16 22:37:00,70.14
2024-10-16 22:38:00,72.98
2024-10-16 22:39:00,72.77
2024-10-16 22:40:00,71.46
2024-10-16 22:41:00,69.71
2024-10-16 22:42:00,72.97
2024-10-16 22:43:00,71.81
2024-10-16 22:44:00,69.67
2024-10-16 22:45:00,69.91
2024-10-16 22:46:00,72.58
2024-10-16 22:47:00,69.07
2024-10-16 22:48:00,72.87
2024-10-16 22:49:00,70.02
2024-10-16 22:50:00,69.56
2024-10-16 22:51:00,71.86
2024-10-16 22:52:00,71.34
2024-10-16 22:53:00,71.44
2024-10-16 22:54:00,69.24
2024-10-16 22:55:00,71.16
2024-10-16 22:56:00,69.34
2024-10-16 22:57:00,69.57
2024-10-16 22:58:00,69.04
2024-10-16 22:59:00,71.75
2024-10-16 23:00:00,70.42
2024-10-16 23:01:00,69.67
2024-10-16 23:02:00,71.41
2024-10-16 23:03:00,69.42
2024-10-16 23:04:00,70.33
2024-10-16 23:05:00,69.84
2024-10-16 23:06:00,69.16
2024-10-16 23:07:00,70.47
2024-10-16 23:08:00,70.15
2024-10-16 23:09:00,72.22
2024-10-16 23:10:00,71.55
2024-10-16 23:11:00,72.91
2024-10-16 23:12:00,72.67
2024-10-16 23:13:00,70.91
2024-10-16 23:14:00,71.84
2024-10-16 23:15:00,69.35
2024-10-16 23:16:00,71.62
2024-10-16 23:17:00,70.91
2024-10-16 23:18:00,69.49
2024-10-16 23:19:00,69.41
2024-10-16 23:20:00,69.13
2024-10-16 23:21:00,71.39
2024-10-16 23:22:00,72.82
2024-10-16 23:23:00,71.56
2024-10-16 23:24:00,70.8
2024-10-16 23:25:00,69.61
2024-10-16 23:26:00,69.59
2024-10-16 23:27:00,72.09
2024-10-16 23:28:00,72.61
2024-10-16 23:29:00,69.87
2024-10-16 23:30:00,71.76
2024-10-16 23:31:00,72.49
2024-10-16 23:32:00,71.5
2024-10-16 23:33:00,70.36
2024-10-16 23:34:00,72.5
2024-10-16 23:35:00,70.43
2024-10-16 23:36:00,70.84
2024-10-16 23:37:00,71.97
2024-10-16 23:38:00,72.75
2024-10-16 23:39:00,71.36
2024-10-16 23:40:00,70.8
2024-10-16 23:41:00,72.86
2024-10-16 23:42:00,72.53
2024-10-16 23:43:00,71.51
2024-10-16 23:44:00,71.0
2024-10-16 23:45:00,72.64
2024-10-16 23:46:00,70.55
2024-10-16 23:47:00,70.29
2024-10-16 23:48:00,71.74
2024-10-16 23:49:00,72.75
2024-10-16 23:50:00,69.54
2024-10-16 23:51:00,70.86
2024-10-16 23:52:00,69.23
2024-10-16 23:53:00,69.12
2024-10-16 23:54:00,69.99
2024-10-16 23:55:00,72.49
2024-10-16 23:56:00,69.94
2024-10-16 23:57:00,71.97
2024-10-16 23:58:00,71.26
2024-10-16 23:59:00,69.11
2024-10-17 00:00:00,70.33
2024-10-17 00:01:00,69.52
2024-10-17 00:02:00,70.97
2024-10-17 00:03:00,70.28
2024-10-17 00:04:00,72.66
2024-10-17 00:05:00,70.73
2024-10-17 00:06:00,72.19
2024-10-17 00:07:00,69.49
2024-10-17 00:08:00,70.92
2024-10-17 00:09:00,72.24
2024-10-17 00:10:00,72.19
2024-10-17 00:11:00,69.48
2024-10-17 00:12:00,71.27
2024-10-17 00:13:00,71.05
2024-10-17 00:14:00,72.9
2024-10-17 00:15:00,72.72
2024-10-17 00:16:00,71.85
2024-10-17 00:17:00,72.32
2024-10-17 00:18:00,72.16
2024-10-17 00:19:00,72.75
2024-10-17 00:20:00,72.56
2024-10-17 00:21:00,69.01
2024-10-17 00:22:00,69.87
2024-10-17 00:23:00,69.17
2024-10-17 00:24:00,72.41
2024-10-17 00:25:00,69.55
2024-10-17 00:26:00,72.51
2024-10-17 00:27:00,70.84
2024-10-17 00:28:00,72.15
2024-10-17 00:29:00,72.35
2024-10-17 00:30:00,72.61
2024-10-17 00:31:00,72.03
2024-10-17 00:32:00,72.91
2024-10-17 00:33:00,72.91
2024-10-17 00:34:00,71.31
2024-10-17 00:35:00,71.33
2024-10-17 00:36:00,72.62
2024-10-17 00:37:00,71.15
2024-10-17 00:38:00,72.79
2024-10-17 00:39:00,70.75
2024-10-17 00:40:00,72.63
2024-10-17 00:41:00,69.49
2024-10-17 00:42:00,70.06
2024-10-17 00:43:00,69.75
2024-10-17 00:44:00,70.19
2024-10-17 00:45:00,69.26
2024-10-17 00:46:00,72.85
2024-10-17 00:47:00,71.17
2024-10-17 00:48:00,70.98
2024-10-17 00:49:00,72.05
2024-10-17 00:50:00,71.92
2024-10-17 00:51:00,70.51
2024-10-17 00:52:00,71.06
2024-10-17 00:53:00,69.57
2024-10-17 00:54:00,71.07
2024-10-17 00:55:00,71.83
2024-10-17 00:56:00,71.15
2024-10-17 00:57:00,72.86
2024-10-17 00:58:00,70.57
2024-10-17 00:59:00,69.06
2024-10-17 01:00:00,70.86
2024-10-17 01:01:00,70.87
2024-10-17 01:02:00,72.61
2024-10-17 01:03:00,71.04
2024-10-17 01:04:00,72.8
2024-10-17 01:05:00,69.21
2024-10-17 01:06:00,70.48
2024-10-17 01:07:00,70.17
2024-10-17 01:08:00,72.04
2024-10-17 01:09:00,72.22
2024-10-17 01:10:00,72.66
2024-10-17 01:11:00,72.07
2024-10-17 01:12:00,69.16
2024-10-17 01:13:00,70.24
2024-10-17 01:14:00,69.26
2024-10-17 01:15:00,69.13
2024-10-17 01:16:00,69.28
2024-10-17 01:17:00,69.15
2024-10-17 01:18:00,70.78
2024-10-17 01:19:00,71.8
2024-10-17 01:20:00,72.65
2024-10-17 01:21:00,70.99
2024-10-17 01:22:00,70.71
2024-10-17 01:23:00,72.36
2024-10-17 01:24:00,72.1
2024-10-17 01:25:00,70.22
2024-10-17 01:26:00,69.12
2024-10-17 01:27:00,71.1
2024-10-17 01:28:00,70.09
2024-10-17 01:29:00,70.94
2024-10-17 01:30:00,72.87
2024-10-17 01:31:00,72.74
2024-10-17 01:32:00,70.08
2024-10-17 01:33:00,71.55
2024-10-17 01:34:00,69.49
2024-10-17 01:35:00,71.32
2024-10-17 01:36:00,71.04
2024-10-17 01:37:00,71.21
2024-10-17 01:38:00,70.39
2024-10-17 01:39:00,71.95
2024-10-17 01:40:00,71.43
2024-10-17 01:41:00,69.91
2024-10-17 01:42:00,70.47
2024-10-17 01:43:00,69.24
2024-10-17 01:44:00,69.95
2024-10-17 01:45:00,71.9
2024-10-17 01:46:00,72.26
2024-10-17 01:47:00,70.86
2024-10-17 01:48:00,72.95
2024-10-17 01:49:00,71.52
2024-10-17 01:50:00,70.18
2024-10-17 01:51:00,69.01
2024-10-17 01:52:00,71.39
2024-10-17 01:53:00,69.15
2024-10-17 01:54:00,69.97
2024-10-17 01:55:00,72.03
2024-10-17 01:56:00,71.63
2024-10-17 01:57:00,70.91
2024-10-17 01:58:00,70.22
2024-10-17 01:59:00,71.83
2024-10-17 02:00:00,69.21
2024-10-17 02:01:00,71.65
2024-10-17 02:02:00,71.34
2024-10-17 02:03:00,71.42
2024-10-17 02:04:00,69.24
2024-10-17 02:05:00,71.76
2024-10-17 02:06:00,70.5
2024-10-17 02:07:00,69.81
2024-10-17 02:08:00,70.32
2024-10-17 02:09:00,71.01
2024-10-17 02:10:00,71.58
2024-10-17 02:11:00,71.71
2024-10-17 02:12:00,72.23
2024-10-17 02:13:00,69.86
2024-10-17 02:14:00,69.37
2024-10-17 02:15:00,69.75
2024-10-17 02:16:00,72.75
2024-10-17 02:17:00,71.84
2024-10-17 02:18:00,72.24
2024-10-17 02:19:00,69.52
2024-10-17 02:20:00,72.02
2024-10-17 02:21:00,72.45
2024-10-17 02:22:00,69.39
2024-10-17 02:23:00,71.47
2024-10-17 02:24:00,72.45
2024-10-17 02:25:00,69.61
2024-10-17 02:26:00,71.53
2024-10-17 02:27:00,70.21
2024-10-17 02:28:00,69.68
2024-10-17 02:29:00,70.41
2024-10-17 02:30:00,71.02
2024-10-17 02:31:00,71.71
2024-10-17 02:32:00,70.55
2024-10-17 02:33:00,72.5
2024-10-17 02:34:00,72.16
2024-10-17 02:35:00,69.16
2024-10-17 02:36:00,71.76
2024-10-17 02:37:00,69.18
2024-10-17 02:38:00,69.94
2024-10-17 02:39:00,70.93
2024-10-17 02:40:00,72.41
2024-10-17 02:41:00,72.01
2024-10-17 02:42:00,72.98
2024-10-17 02:43:00,70.62
2024-10-17 02:44:00,72.89
2024-10-17 02:45:00,69.89
2024-10-17 02:46:00,70.72
2024-10-17 02:47:00,69.34
2024-10-17 02:48:00,70.53
2024-10-17 02:49:00,71.29
2024-10-17 02:50:00,69.15
2024-10-17 02:51:00,70.05
2024-10-17 02:52:00,71.55
2024-10-17 02:53:00,72.92
2024-10-17 02:54:00,70.81
2024-10-17 02:55:00,70.28
2024-10-17 02:56:00,71.3
2024-10-17 02:57:00,72.09
2024-10-17 02:58:00,72.18
2024-10-17 02:59:00,71.9
2024-10-17 03:00:00,71.28
2024-10-17 03:01:00,70.08
2024-10-17 03:02:00,72.24
2024-10-17 03:03:00,72.15
2024-10-17 03:04:00,70.63
2024-10-17 03:05:00,70.97
2024-10-17 03:06:00,69.57
2024-10-17 03:07:00,70.07
2024-10-17 03:08:00,71.34
2024-10-17 03:09:00,71.62
2024-10-17 03:10:00,72.79
2024-10-17 03:11:00,72.26
2024-10-17 03:12:00,69.48
2024-10-17 03:13:00,70.26
2024-10-17 03:14:00,69.71
2024-10-17 03:15:00,72.03
2024-10-17 03:16:00,69.46
2024-10-17 03:17:00,70.41
2024-10-17 03:18:00,70.0
2024-10-17 03:19:00,71.33
2024-10-17 03:20:00,70.08
2024-10-17 03:21:00,70.67
2024-10-17 03:22:00,69.82
2024-10-17 03:23:00,69.6
2024-10-17 03:24:00,71.76
2024-10-17 03:25:00,71.08
2024-10-17 03:26:00,72.39
2024-10-17 03:27:00,69.99
2024-10-17 03:28:00,70.35
2024-10-17 03:29:00,71.72
2024-10-17 03:30:00,71.14
2024-10-17 03:31:00,69.25
2024-10-17 03:32:00,71.8
2024-10-17 03:33:00,72.6
2024-10-17 03:34:00,71.91
2024-10-17 03:35:00,72.87
2024-10-17 03:36:00,69.01
2024-10-17 03:37:00,71.88
2024-10-17 03:38:00,70.27
2024-10-17 03:39:00,72.19
2024-10-17 03:40:00,71.49
2024-10-17 03:41:00,71.67
2024-10-17 03:42:00,71.18
2024-10-17 03:43:00,71.64
2024-10-17 03:44:00,69.08
2024-10-17 03:45:00,70.0
2024-10-17 03:46:00,71.79
2024-10-17 03:47:00,70.22
2024-10-17 03:48:00,71.47
2024-10-17 03:49:00,72.51
2024-10-17 03:50:00,69.28
2024-10-17 03:51:00,70.61
2024-10-17 03:52:00,69.62
2024-10-17 03:53:00,69.76
2024-10-17 03:54:00,69.43
2024-10-17 03:55:00,72.15
2024-10-17 03:56:00,72.87
2024-10-17 03:57:00,69.54
2024-10-17 03:58:00,69.16
2024-10-17 03:59:00,69.85
2024-10-17 04:00:00,69.17
2024-10-17 04:01:00,69.39
2024-10-17 04:02:00,72.95
2024-10-17 04:03:00,71.22
2024-10-17 04:04:00,72.33
2024-10-17 04:05:00,72.62
2024-10-17 04:06:00,69.7
2024-10-17 04:07:00,71.13
2024-10-17 04:08:00,70.45
2024-10-17 04:09:00,72.72
2024-10-17 04:10:00,72.97
2024-10-17 04:11:00,71.77
2024-10-17 04:12:00,69.13
2024-10-17 04:13:00,69.99
2024-10-17 04:14:00,70.39
2024-10-17 04:15:00,71.03
2024-10-17 04:16:00,72.07
2024-10-17 04:17:00,70.48
2024-10-17 04:18:00,71.88
2024-10-17 04:19:00,72.54
2024-10-17 04:20:00,72.77
2024-10-17 04:21:00,70.69
2024-10-17 04:22:00,70.26
2024-10-17 04:23:00,72.74
2024-10-17 04:24:00,71.35
2024-10-17 04:25:00,71.89
2024-10-17 04:26:00,69.39
2024-10-17 04:27:00,70.92
2024-10-17 04:28:00,70.48
2024-10-17 04:29:00,72.31
2024-10-17 04:30:00,72.68
2024-10-17 04:31:00,71.12
2024-10-17 04:32:00,69.33
2024-10-17 04:33:00,72.17
2024-10-17 04:34:00,71.63
2024-10-17 04:35:00,71.97
2024-10-17 04:36:00,69.4
2024-10-17 04:37:00,69.35
2024-10-17 04:38:00,70.19
2024-10-17 04:39:00,70.13
2024-10-17 04:40:00,72.47
2024-10-17 04:41:00,71.88
2024-10-17 04:42:00,69.51
2024-10-17 04:43:00,71.48
2024-10-17 04:44:00,72.5
2024-10-17 04:45:00,72.71
2024-10-17 04:46:00,70.94
2024-10-17 04:47:00,69.17
2024-10-17 04:48:00,71.52
2024-10-17 04:49:00,72.36
2024-10-17 04:50:00,71.59
2024-10-17 04:51:00,70.32
2024-10-17 04:52:00,69.63
2024-10-17 04:53:00,70.28
2024-10-17 04:54:00,71.26
2024-10-17 04:55:00,69.85
2024-10-17 04:56:00,72.17
2024-10-17 04:57:00,70.01
2024-10-17 04:58:00,72.63
2024-10-17 04:59:00,69.14
2024-10-17 05:00:00,71.68
2024-10-17 05:01:00,69.13
2024-10-17 05:02:00,71.68
2024-10-17 05:03:00,71.75
2024-10-17 05:04:00,71.25
2024-10-17 05:05:00,71.6
2024-10-17 05:06:00,71.57
2024-10-17 05:07:00,71.88
2024-10-17 05:08:00,71.02
2024-10-17 05:09:00,69.95
2024-10-17 05:10:00,72.16
2024-10-17 05:11:00,72.46
2024-10-17 05:12:00,70.72
2024-10-17 05:13:00,69.19
2024-10-17 05:14:00,71.17
2024-10-17 05:15:00,72.79
2024-10-17 05:16:00,71.55
2024-10-17 05:17:00,71.14
2024-10-17 05:18:00,70.62
2024-10-17 05:19:00,69.73
2024-10-17 05:20:00,72.64
2024-10-17 05:21:00,70.41
2024-10-17 05:22:00,70.37
2024-10-17 05:23:00,72.58
2024-10-17 05:24:00,72.41
2024-10-17 05:25:00,71.76
2024-10-17 05:26:00,72.82
2024-10-17 05:27:00,69.04
2024-10-17 05:28:00,70.57
2024-10-17 05:29:00,72.53
2024-10-17 05:30:00,71.41
2024-10-17 05:31:00,69.13
2024-10-17 05:32:00,71.65
2024-10-17 05:33:00,71.67
2024-10-17 05:34:00,70.69
2024-10-17 05:35:00,71.88
2024-10-17 05:36:00,71.68
2024-10-17 05:37:00,72.54
2024-10-17 05:38:00,72.59
2024-10-17 05:39:00,72.58
2024-10-17 05:40:00,69.16
2024-10-17 05:41:00,72.52
2024-10-17 05:42:00,71.03
2024-10-17 05:43:00,70.68
2024-10-17 05:44:00,71.56
2024-10-17 05:45:00,72.03
2024-10-17 05:46:00,71.53
2024-10-17 05:47:00,71.82
2024-10-17 05:48:00,71.39
2024-10-17 05:49:00,72.93
2024-10-17 05:50:00,69.52
2024-10-17 05:51:00,69.9
2024-10-17 05:52:00,71.72
2024-10-17 05:53:00,69.0
2024-10-17 05:54:00,71.87
2024-10-17 05:55:00,71.61
2024-10-17 05:56:00,72.23
2024-10-17 05:57:00,70.59
2024-10-17 05:58:00,71.38
2024-10-17 05:59:00,70.61
2024-10-17 06:00:00,73.66
2024-10-17 06:01:00,73.79
2024-10-17 06:02:00,73.42
2024-10-17 06:03:00,73.31
2024-10-17 06:04:00,72.44
2024-10-17 06:05:00,71.08
2024-10-17 06:06:00,73.36
2024-10-17 06:07:00,72.67
2024-10-17 06:08:00,72.48
2024-10-17 06:09:00,72.14
2024-10-17 06:10:00,70.91
2024-10-17 06:11:00,71.81
2024-10-17 06:12:00,73.1
2024-10-17 06:13:00,72.95
